panel,sample,wave_id_t1,wave_year_t1,wave_id_t2,wave_year_t2,time_diff_mean,time_diff_median,time_diff_min,time_diff_max,time_diff_sd,year_age_group,age_group,age_mean,age_median,age_min,age_max,age_sd,gender_group,prop_female,n,attrition_rate,varcode,cor_pearson,cor_spearman,icc2_1,cor_pearson_log,cor_spearman_log,icc2_1_log,coeff_var_t1,coeff_var_t2,skewness_t1,skewness_t2,measure_category,general_domain,domain_name,scale_type,scale_length,time_frame,behav_type,behav_paid,item_num,continent,country,language,data_collect_mode,sample_type
USOC,USOC_IP,W6,2013,W10,2017,4.068127853881278,4.0849315068493155,3.750684931506849,4.252054794520548,0.1092699202298201,10,10-90,16.533333333333335,17,16,17,0.5163977794943223,female,1,15,0.8333333333333334,DRUG_YR_ORD5A,0.5476825529360363,0.5306065154556663,0.20108695652173914,0.5791715523702181,0.5306065154556663,0.2866535031279876,0.8125733519725734,0.2420614591379636,2.100547933063447,3.4743961448615144,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W6,2013,W10,2017,4.086003573555688,4.0849315068493155,3.750684931506849,4.336986301369863,0.11717149352197694,10,10-90,16.47826086956522,16,16,17,0.5107539184552492,all,0.6521739130434783,23,0.8662790697674418,DRUG_YR_ORD5A,-0.05289206094049052,0.06726264230402595,-0.05319148936170207,-0.017368431203418872,0.06726264230402595,-0.017464830030856027,0.7621869564479052,0.8133116683100047,2.8638789651490115,2.081492630245971,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W7,2014,W8,2015,0.9539041095890411,0.9698630136986301,0.6657534246575343,1.252054794520548,0.11305868121612095,10,10-19,17.4,17,16,19,1.0573309405993554,male,0,40,0.19999999999999996,DRUG_YR_ORD5A,0.6881598770412889,0.6533765887475081,0.6112956810631233,0.6905762869757982,0.6533765887475081,0.6316630115562272,0.6614760471909404,0.7903238802443592,2.757931736969046,1.7178437544054102,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W7,2014,W8,2015,0.9198059360730594,0.9178082191780822,0.6657534246575343,1.252054794520548,0.11740523293089641,10,10-19,17.291666666666668,17,16,19,1.11007635032285,female,1,48,0.21311475409836067,DRUG_YR_ORD5A,0.6397442764073885,0.6979624046241951,0.5284280936454849,0.670614208869292,0.6979624046241951,0.5590830200200148,0.5385091640625569,0.7885232696126289,5.747745152703713,2.75512699612066,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W7,2014,W8,2015,0.935305105853051,0.9178082191780822,0.6657534246575343,1.252054794520548,0.11605208415619024,10,10-19,17.34090909090909,17,16,19,1.0815736049409266,all,0.5454545454545454,88,0.2072072072072072,DRUG_YR_ORD5A,0.673118680253021,0.6706197054158409,0.5813695249845772,0.6865389739486337,0.6706197054158409,0.6081548360172353,0.6143309528183363,0.7964272418056189,3.80990474953674,2.182716527329716,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W7,2014,W8,2015,0.9650684931506849,1,0.7479452054794521,1.16986301369863,0.1407314933237121,10,20-29,20.083333333333332,20,20,21,0.28867513459481287,male,0,12,0.5555555555555556,DRUG_YR_ORD5A,0.04479608200736648,0.006682857143099604,0.032000000000000126,0.06075898676711045,0.006682857143099604,0.05200885539985933,0.7224201748919453,0.4494665749754947,0.8568344978630249,0.92951600308978,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W7,2014,W8,2015,0.9142857142857143,0.958904109589041,0.7479452054794521,1,0.10586631979376444,10,20-29,20,20,20,20,0,female,1,14,0.5172413793103448,DRUG_YR_ORD5A,-0.17972128867239742,-0.21182963643408084,-0.1342281879194631,-0.19281387978377412,-0.21182963643408084,-0.16812329749413615,0.31774445465112133,0.6203454424197544,2.041241452319314,2.4734527787008225,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W7,2014,W8,2015,0.9377239199157007,1,0.7479452054794521,1.16986301369863,0.1233243359601203,10,20-29,20.03846153846154,20,20,21,0.19611613513818404,all,0.5384615384615384,26,0.5357142857142857,DRUG_YR_ORD5A,0.030352642559773997,0.012438103101524845,0.02871621621621626,0.044605760046005576,0.012438103101524845,0.04427558098470663,0.7213247116789793,0.5323158055831431,1.8854401574480306,1.9539615365825556,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W7,2014,W8,2015,0.9564805057955743,1,0.6657534246575343,1.252054794520548,0.11861271555826595,10,10-90,18.01923076923077,18,16,21,1.4751588098671982,male,0,52,0.3246753246753247,DRUG_YR_ORD5A,0.461149107530837,0.4717596956042336,0.46012702893436624,0.4808013494663158,0.4717596956042336,0.4805604877715669,0.7197598442468155,0.7369978882134206,2.0402411268680054,1.8678952554304107,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W7,2014,W8,2015,0.9185594343791427,0.9178082191780822,0.6657534246575343,1.252054794520548,0.11408061327554776,10,10-90,17.903225806451612,18,16,20,1.5009251509756594,female,1,62,0.3111111111111111,DRUG_YR_ORD5A,0.5442660843176325,0.41405202282608666,0.44120396335763695,0.5255942080079535,0.41405202282608666,0.4360416276847667,0.49389718184001397,0.7498580802439342,5.769036337837745,2.7699029610811796,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W7,2014,W8,2015,0.9358567652006728,0.9178082191780822,0.6657534246575343,1.252054794520548,0.11719672676651968,10,10-90,17.95614035087719,18,16,21,1.4837786663009376,all,0.543859649122807,114,0.3173652694610778,DRUG_YR_ORD5A,0.4882588129280146,0.47094393894232733,0.46539488744754565,0.49814642694186995,0.47094393894232733,0.47876977147248306,0.6606563598563607,0.7486467634346522,3.093869464838292,2.278435581283996,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W7,2014,W10,2017,2.9364155251141555,2.9616438356164383,2.750684931506849,3.16986301369863,0.12176273282638321,10,10-19,16.875,17,16,19,0.8501917942185291,male,0,24,0.52,DRUG_YR_ORD5A,0.578554109556755,0.7286632117550448,0.4825275251316425,0.6393111682715655,0.7286632117550448,0.5617143768273071,0.6700064230446072,0.8075728530872482,2.404186072600127,1.1384199576606167,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W7,2014,W10,2017,2.9482613277133822,2.9205479452054797,2.6684931506849314,3.1123287671232878,0.10086159708497314,10,10-19,16.923076923076923,17,16,19,0.8448941672459066,female,1,26,0.5737704918032787,DRUG_YR_ORD5A,-0.09579159651319537,-0.15333963440109305,-0.09988109393579074,-0.11775045131655199,-0.15333963440109305,-0.12269834302050847,0.6623820649745885,0.6519026331890839,4.07887273510819,3.7927898134012925,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W7,2014,W10,2017,2.9425753424657533,2.9205479452054797,2.6684931506849314,3.16986301369863,0.1103870303602314,10,10-19,16.9,17,16,19,0.8390957231764808,all,0.52,50,0.5495495495495495,DRUG_YR_ORD5A,0.37437405626599396,0.46441691962815557,0.34270201213669615,0.4176537954435656,0.46441691962815557,0.39129868239332055,0.6676532329147624,0.807155338377348,3.081277173700959,1.9479461284205974,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W7,2014,W10,2017,2.9364155251141555,2.9616438356164383,2.750684931506849,3.16986301369863,0.12176273282638321,10,10-90,16.875,17,16,19,0.8501917942185291,male,0,24,0.6883116883116883,DRUG_YR_ORD5A,0.578554109556755,0.7286632117550448,0.4825275251316425,0.6393111682715655,0.7286632117550448,0.5617143768273071,0.6700064230446072,0.8075728530872482,2.404186072600127,1.1384199576606167,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W7,2014,W10,2017,2.9482613277133822,2.9205479452054797,2.6684931506849314,3.1123287671232878,0.10086159708497314,10,10-90,16.923076923076923,17,16,19,0.8448941672459066,female,1,26,0.7111111111111111,DRUG_YR_ORD5A,-0.09579159651319537,-0.15333963440109305,-0.09988109393579074,-0.11775045131655199,-0.15333963440109305,-0.12269834302050847,0.6623820649745885,0.6519026331890839,4.07887273510819,3.7927898134012925,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W7,2014,W10,2017,2.9425753424657533,2.9205479452054797,2.6684931506849314,3.16986301369863,0.1103870303602314,10,10-90,16.9,17,16,19,0.8390957231764808,all,0.52,50,0.7005988023952097,DRUG_YR_ORD5A,0.37437405626599396,0.46441691962815557,0.34270201213669615,0.4176537954435656,0.46441691962815557,0.39129868239332055,0.6676532329147624,0.807155338377348,3.081277173700959,1.9479461284205974,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W7,2014,W11,2018,3.997651663405088,4.002739726027397,3.750684931506849,4.183561643835616,0.13904400643880807,10,10-19,16.642857142857142,17,16,17,0.4972451580988469,male,0,14,0.72,DRUG_YR_ORD5A,0.349215147884789,0.36069905215896214,0.3500000000000003,0.3511611280640393,0.36069905215896214,0.3525919946886879,0.7734924681537619,0.7973803262028634,2.2999556339997835,1.3848253357710538,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W7,2014,W11,2018,3.936842105263158,4.002739726027397,3.6684931506849314,4.1726027397260275,0.1597794441258704,10,10-19,16.63157894736842,17,16,18,0.6839855680567694,female,1,19,0.6885245901639344,DRUG_YR_ORD5A,0.665750285935683,0.5137011669140813,0.6197183098591551,0.6416963875803607,0.5137011669140813,0.5867807234380553,0.7580693814853344,0.8278256358634868,4.00693842672377,2.3161598083695027,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W7,2014,W11,2018,3.962640099626401,4.002739726027397,3.6684931506849314,4.183561643835616,0.15213779386871595,10,10-19,16.636363636363637,17,16,18,0.6030226891555271,all,0.5757575757575758,33,0.7027027027027026,DRUG_YR_ORD5A,0.5108624004141066,0.4453259156228879,0.48594377510040254,0.49369766949423155,0.4453259156228879,0.4676142724757774,0.7654655446197431,0.8057949835755714,3.0579280567076776,1.8588031703665944,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W7,2014,W11,2018,3.997651663405088,4.002739726027397,3.750684931506849,4.183561643835616,0.13904400643880807,10,10-90,16.642857142857142,17,16,17,0.4972451580988469,male,0,14,0.8181818181818181,DRUG_YR_ORD5A,0.349215147884789,0.36069905215896214,0.3500000000000003,0.3511611280640393,0.36069905215896214,0.3525919946886879,0.7734924681537619,0.7973803262028634,2.2999556339997835,1.3848253357710538,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W7,2014,W11,2018,3.936842105263158,4.002739726027397,3.6684931506849314,4.1726027397260275,0.1597794441258704,10,10-90,16.63157894736842,17,16,18,0.6839855680567694,female,1,19,0.7888888888888889,DRUG_YR_ORD5A,0.665750285935683,0.5137011669140813,0.6197183098591551,0.6416963875803607,0.5137011669140813,0.5867807234380553,0.7580693814853344,0.8278256358634868,4.00693842672377,2.3161598083695027,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W7,2014,W11,2018,3.962640099626401,4.002739726027397,3.6684931506849314,4.183561643835616,0.15213779386871595,10,10-90,16.636363636363637,17,16,18,0.6030226891555271,all,0.5757575757575758,33,0.8023952095808383,DRUG_YR_ORD5A,0.5108624004141066,0.4453259156228879,0.48594377510040254,0.49369766949423155,0.4453259156228879,0.4676142724757774,0.7654655446197431,0.8057949835755714,3.0579280567076776,1.8588031703665944,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W8,2015,W10,2017,2.0263497179693797,2.0273972602739727,1.7506849315068493,2.16986301369863,0.09369852018346352,10,10-19,17.147058823529413,17,16,19,0.9887964199324858,male,0,34,0.43333333333333335,DRUG_YR_ORD5A,0.7181495294900987,0.7515563215147998,0.7212033793529757,0.7395800301041328,0.7515563215147998,0.7431715541526022,0.797638616405455,0.7810465671818685,1.2954187636726617,1.4652133741099096,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W8,2015,W10,2017,2.0057285180572855,2.0027397260273974,1.6657534246575343,2.16986301369863,0.10411096087662462,10,10-19,17.5,18,16,19,1.0674899923282326,female,1,44,0.3802816901408451,DRUG_YR_ORD5A,0.4265391883376285,0.5249200674081542,0.4171011470281559,0.4829967553505751,0.5249200674081542,0.4752525431182851,0.8071460031961857,0.7165300925025742,2.0042890914806333,2.7665765291085442,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W8,2015,W10,2017,2.014717246224096,2.0027397260273974,1.6657534246575343,2.16986301369863,0.09960684728211962,10,10-19,17.346153846153847,17,16,19,1.0423116551269997,all,0.5641025641025641,78,0.40458015267175573,DRUG_YR_ORD5A,0.6010258153237757,0.6508901562892524,0.5962603878116326,0.6338327139467432,0.6508901562892524,0.6304138867103735,0.8081611005674538,0.7683467307313713,1.6501216329859638,2.045709414480284,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W8,2015,W10,2017,2.0263497179693797,2.0273972602739727,1.7506849315068493,2.16986301369863,0.09369852018346352,10,10-90,17.147058823529413,17,16,19,0.9887964199324858,male,0,34,0.6304347826086957,DRUG_YR_ORD5A,0.7181495294900987,0.7515563215147998,0.7212033793529757,0.7395800301041328,0.7515563215147998,0.7431715541526022,0.797638616405455,0.7810465671818685,1.2954187636726617,1.4652133741099096,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W8,2015,W10,2017,2.0057285180572855,2.0027397260273974,1.6657534246575343,2.16986301369863,0.10411096087662462,10,10-90,17.5,18,16,19,1.0674899923282326,female,1,44,0.5643564356435644,DRUG_YR_ORD5A,0.4265391883376285,0.5249200674081542,0.4171011470281559,0.4829967553505751,0.5249200674081542,0.4752525431182851,0.8071460031961857,0.7165300925025742,2.0042890914806333,2.7665765291085442,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W8,2015,W10,2017,2.014717246224096,2.0027397260273974,1.6657534246575343,2.16986301369863,0.09960684728211962,10,10-90,17.346153846153847,17,16,19,1.0423116551269997,all,0.5641025641025641,78,0.5958549222797928,DRUG_YR_ORD5A,0.6010258153237757,0.6508901562892524,0.5962603878116326,0.6338327139467432,0.6508901562892524,0.6304138867103735,0.8081611005674538,0.7683467307313713,1.6501216329859638,2.045709414480284,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W8,2015,W11,2018,3.1018463371054197,3.0876712328767124,2.750684931506849,3.336986301369863,0.11802711331403154,10,10-19,16.956521739130434,17,16,18,0.8245252556672847,male,0,23,0.6166666666666667,DRUG_YR_ORD5A,0.15829851617211516,0.20370370370370372,0.16009852216748788,0.16944234443570122,0.20370370370370372,0.172371987506806,0.8232399318645159,0.7640338218237056,1.58541247305179,2.0754745046652565,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W8,2015,W11,2018,3.044777397260274,3.084931506849315,2.835616438356164,3.336986301369863,0.10197739712382181,10,10-19,17.15625,17,16,19,0.9196554403863755,female,1,32,0.5492957746478873,DRUG_YR_ORD5A,0.653543745375493,0.6262677442366008,0.6490566037735849,0.6410860978469024,0.6262677442366008,0.6420502620777291,0.7468070872422315,0.8275988232130769,2.7729855119151585,2.6031089618570573,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W8,2015,W11,2018,3.0686425902864256,3.0876712328767124,2.750684931506849,3.336986301369863,0.11159057309800824,10,10-19,17.072727272727274,17,16,19,0.8788575381656415,all,0.5818181818181818,55,0.5801526717557253,DRUG_YR_ORD5A,0.40466043517466715,0.4220446591593691,0.4090014756517496,0.40309301082499155,0.4220446591593691,0.40728354016609114,0.7943835554796942,0.7933070578960059,2.1480544137199935,2.3867053404768774,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W8,2015,W11,2018,3.1018463371054197,3.0876712328767124,2.750684931506849,3.336986301369863,0.11802711331403154,10,10-90,16.956521739130434,17,16,18,0.8245252556672847,male,0,23,0.75,DRUG_YR_ORD5A,0.15829851617211516,0.20370370370370372,0.16009852216748788,0.16944234443570122,0.20370370370370372,0.172371987506806,0.8232399318645159,0.7640338218237056,1.58541247305179,2.0754745046652565,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W8,2015,W11,2018,3.044777397260274,3.084931506849315,2.835616438356164,3.336986301369863,0.10197739712382181,10,10-90,17.15625,17,16,19,0.9196554403863755,female,1,32,0.6831683168316831,DRUG_YR_ORD5A,0.653543745375493,0.6262677442366008,0.6490566037735849,0.6410860978469024,0.6262677442366008,0.6420502620777291,0.7468070872422315,0.8275988232130769,2.7729855119151585,2.6031089618570573,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W8,2015,W11,2018,3.0686425902864256,3.0876712328767124,2.750684931506849,3.336986301369863,0.11159057309800824,10,10-90,17.072727272727274,17,16,19,0.8788575381656415,all,0.5818181818181818,55,0.7150259067357513,DRUG_YR_ORD5A,0.40466043517466715,0.4220446591593691,0.4090014756517496,0.40309301082499155,0.4220446591593691,0.40728354016609114,0.7943835554796942,0.7933070578960059,2.1480544137199935,2.3867053404768774,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W8,2015,W12,2019,4.220547945205479,4.212328767123288,4.002739726027397,4.421917808219178,0.11320702066638047,10,10-19,16.3,16,16,17,0.48304589153964794,male,0,10,0.8333333333333334,DRUG_YR_ORD5A,0.7948717948717947,0.5906244232186183,0.276785714285714,0.6975082634969426,0.5906244232186183,0.3123713434804924,0.28747978728803447,0.7212212207401567,2.666666666666666,1.27810650887574,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W8,2015,W12,2019,4.175840597758406,4.16986301369863,4.0849315068493155,4.254794520547946,0.05974636051801256,10,10-19,16.454545454545453,16,16,17,0.5222329678670935,female,1,11,0.8450704225352113,DRUG_YR_ORD5A,-0.12422599874998831,-0.14832396974191328,-0.05882352941176458,-0.13282564910676858,-0.14832396974191328,-0.08627222692352464,0.27638539919628335,0.834322329798262,2.8460498941515424,2.5752654376547097,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W8,2015,W12,2019,4.197129810828441,4.16986301369863,4.002739726027397,4.421917808219178,0.0898633319008574,10,10-19,16.38095238095238,16,16,17,0.4976133515281193,all,0.5238095238095238,21,0.8396946564885497,DRUG_YR_ORD5A,0.3468439878096482,0.21862454652894614,0.1346153846153844,0.3030048523911143,0.21862454652894614,0.1556426449110603,0.2746367251713696,0.7668115805072325,2.757764159222962,1.8271942049114736,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W8,2015,W12,2019,4.220547945205479,4.212328767123288,4.002739726027397,4.421917808219178,0.11320702066638047,10,10-90,16.3,16,16,17,0.48304589153964794,male,0,10,0.8913043478260869,DRUG_YR_ORD5A,0.7948717948717947,0.5906244232186183,0.276785714285714,0.6975082634969426,0.5906244232186183,0.3123713434804924,0.28747978728803447,0.7212212207401567,2.666666666666666,1.27810650887574,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W8,2015,W12,2019,4.175840597758406,4.16986301369863,4.0849315068493155,4.254794520547946,0.05974636051801256,10,10-90,16.454545454545453,16,16,17,0.5222329678670935,female,1,11,0.8910891089108911,DRUG_YR_ORD5A,-0.12422599874998831,-0.14832396974191328,-0.05882352941176458,-0.13282564910676858,-0.14832396974191328,-0.08627222692352464,0.27638539919628335,0.834322329798262,2.8460498941515424,2.5752654376547097,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W8,2015,W12,2019,4.197129810828441,4.16986301369863,4.002739726027397,4.421917808219178,0.0898633319008574,10,10-90,16.38095238095238,16,16,17,0.4976133515281193,all,0.5238095238095238,21,0.8911917098445596,DRUG_YR_ORD5A,0.3468439878096482,0.21862454652894614,0.1346153846153844,0.3030048523911143,0.21862454652894614,0.1556426449110603,0.2746367251713696,0.7668115805072325,2.757764159222962,1.8271942049114736,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W10,2017,W11,2018,1.0285288862418107,1.0287671232876712,0.7479452054794521,1.252054794520548,0.10462673144282851,10,10-19,17.32608695652174,17,16,19,1.1557459895109008,male,0,46,0.33333333333333337,DRUG_YR_ORD5A,0.6699986560458254,0.6537604646236058,0.6718146718146698,0.7027267699583816,0.6537604646236058,0.702294076329654,0.7697302646446107,0.7585582854206848,3.008518691437997,2.6261818229409646,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W10,2017,W11,2018,1.053265371137305,1.0575342465753426,0.7479452054794521,1.4191780821917808,0.12045347410970625,10,10-19,17.697674418604652,18,16,19,1.058635323714321,female,1,43,0.37681159420289856,DRUG_YR_ORD5A,0.6849688304241878,0.7153744793958041,0.6521084337349378,0.6876714211457089,0.7153744793958041,0.6651113916118466,0.7253100439878455,0.8241084519955343,2.5434627750195085,1.8569864958696474,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W10,2017,W11,2018,1.0404802216407574,1.0575342465753426,0.7479452054794521,1.4191780821917808,0.11259252271521396,10,10-19,17.50561797752809,18,16,19,1.1192895017662072,all,0.48314606741573035,89,0.35507246376811596,DRUG_YR_ORD5A,0.6735433402059089,0.691968454781284,0.6594224471568917,0.6929187264119508,0.691968454781284,0.68053722620185,0.7438943614034851,0.795975733846372,2.781124495672801,2.2010530384960862,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W10,2017,W11,2018,1.027658186562296,1,0.8328767123287671,1.3342465753424657,0.1012583791330184,10,20-29,20,20,20,20,0,all,0.6190476190476191,21,0.5800000000000001,DRUG_YR_ORD5A,0.02207553928441743,0.21504353358456602,0.022556390977444125,0.07175533686175767,0.21504353358456602,0.0734070776862894,0.7018494087712779,0.7529940238806679,2.757764159222964,2.5351714827570753,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W10,2017,W11,2018,1.0332318619989853,1.0575342465753426,0.7479452054794521,1.3342465753424657,0.10984726142806386,10,10-90,17.72222222222222,18,16,20,1.432989574106126,male,0,54,0.3932584269662921,DRUG_YR_ORD5A,0.5503792183701088,0.5848153778247729,0.5546218487394975,0.5755056095743205,0.5848153778247729,0.5791841643651464,0.7748901288276682,0.7447482758743211,2.5739074378888587,2.5316369619755705,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W10,2017,W11,2018,1.0426614481409002,1,0.7479452054794521,1.4191780821917808,0.11131254579665592,10,10-90,18.232142857142858,18,16,20,1.3482793267187416,female,1,56,0.43434343434343436,DRUG_YR_ORD5A,0.6295164691207328,0.6512125203739573,0.5801526717557256,0.6323331444781451,0.6512125203739573,0.5941874891847986,0.6936862481917462,0.8206290019093391,3.038788215601025,2.035660369617346,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W10,2017,W11,2018,1.0380323785803238,1.0068493150684932,0.7479452054794521,1.4191780821917808,0.11018921479829615,10,10-90,17.98181818181818,18,16,20,1.40759289739754,all,0.509090909090909,110,0.4148936170212766,DRUG_YR_ORD5A,0.5770405589085716,0.6186044455992564,0.5649370586429273,0.5947175940181668,0.6186044455992564,0.5841657491935422,0.7348607945453597,0.7866424449058125,2.796280110212689,2.2617763342313433,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W10,2017,W12,2019,2.1496803652968035,2.1671232876712327,2,2.419178082191781,0.09784890657163782,10,10-19,17.233333333333334,17,16,19,1.040004420857094,male,0,30,0.5652173913043479,DRUG_YR_ORD5A,0.808207476010067,0.7543259388793805,0.7479884132603798,0.7917092637287865,0.7543259388793805,0.7276559359398918,0.7919467467980943,0.779927187637078,2.5413653954897746,1.3941073810536575,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W10,2017,W12,2019,2.1807027992852888,2.1671232876712327,1.747945205479452,2.419178082191781,0.1425123936033447,10,10-19,17.52173913043478,18,16,19,1.0816471117274342,female,1,23,0.6666666666666667,DRUG_YR_ORD5A,0.9479638009049772,0.7502831257078144,0.9501133786848059,0.9045109824885778,0.7502831257078144,0.9082818931669223,0.6934290288072901,0.6934290288072901,3.0159748360121825,3.0159748360121825,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W10,2017,W12,2019,2.16314293098992,2.1671232876712327,1.747945205479452,2.419178082191781,0.11905091872313749,10,10-19,17.358490566037737,17,16,19,1.0578341374758566,all,0.4339622641509434,53,0.6159420289855073,DRUG_YR_ORD5A,0.8328037598767813,0.7184500165658777,0.8017354719957923,0.8089771989357748,0.7184500165658777,0.7778433735965701,0.7477467040712769,0.7751429355451318,2.735367634151329,1.8847483457556906,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W10,2017,W12,2019,2.1496803652968035,2.1671232876712327,2,2.419178082191781,0.09784890657163782,10,10-90,17.233333333333334,17,16,19,1.040004420857094,male,0,30,0.6629213483146068,DRUG_YR_ORD5A,0.808207476010067,0.7543259388793805,0.7479884132603798,0.7917092637287865,0.7543259388793805,0.7276559359398918,0.7919467467980943,0.779927187637078,2.5413653954897746,1.3941073810536575,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
USOC,USOC_IP,W10,2017,W12,2019,2.1807027992852888,2.1671232876712327,1.747945205479452,2.419178082191781,0.1425123936033447,10,10-90,17.52173913043478,18,16,19,1.0816471117274342,female,1,23,0.7676767676767677,DRUG_YR_ORD5A,0.9479638009049772,0.7502831257078144,0.9501133786848059,0.9045109824885778,0.7502831257078144,0.9082818931669223,0.6934290288072901,0.6934290288072901,3.0159748360121825,3.0159748360121825,fre,dom,dru,ord,5,365,NA,NA,1,Europe,U.K.,English,Interview,Lifespan
